"","id","group","author_sign","author_full_name","title","city","printing_h","year","pages","size","nlr_1","rsl","roz_1","us_harvard","cz_slk","lt_vul","pl_bn","pl_buw","ee_ester","fi_sl","n_total"
"701",815,"sep_lyr","Фирке И.","Фирке Иван","Почтеннейшим господам членам Малого танцевального собрания от карточного слуги Ивана Фирке ... на Новый 1850 год.","СПб.","Крайя",1849,2,NA,1,0,0,0,0,0,0,0,0,0,1
"702",821,"sep_lyr","Фирке И.","Фирке Иван","Почтеннейшим господам членам Малого танцевального собрания от карточного слуги Ивана Фирке ... на Новый 1850 год.","СПб.","Крайя",1849,4,NA,1,0,0,0,0,0,0,0,0,0,1
"703",822,"col_lyr","Бригер Г.","Бригер Григорий","Стихотворения / [Соч.] Григория Бригера","Николаев","Черномор. гидрогр. депо",1850,43,23,1,1,0,0,0,0,0,0,0,0,2
"704",823,"col_lyr","Додаев-Магарский И.","Додаев-Магарский Иван","Стихотворения / [Соч.] Ивана Додаева-Магарского","Тифлис","П. Патканова",1850,48,21,1,0,0,0,0,0,0,0,0,0,1
"705",824,"col_lyr","Г.Г.Р.",NA,"Стихотворения / Г.Г.Р. 1.","Одесса","Л. Нитче",1850,63,21,1,0,0,0,0,0,0,0,0,0,1
"706",825,"sep_lyr",NA,NA,"Ты хороша : [Стихотворение]","М.","А. Семена",1850,2,NA,1,0,0,0,0,0,0,0,0,0,1
"707",826,"sep_lyr",NA,NA,"Летний бал : [Стихотворение]","М.","А. Семена",1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"708",827,"sep_lyr",NA,NA,"Аделаиде Басседжио : [Стихотворение: Звуки небесные лиры Орфея…]","Одесса",NA,1850,1,NA,1,0,0,0,0,0,0,0,0,0,1
"709",828,"sep_lyr",NA,NA,"А. Басседжио : [Стихотворение: Явилась ты, и твой приход…]","Одесса",NA,1850,1,NA,1,0,0,0,0,0,0,0,0,0,1
"710",829,"sep_lyr",NA,NA,"К А. Басседжио : [Стихотворение]","Одесса",NA,1850,1,NA,1,0,0,0,0,0,0,0,0,0,1
"711",830,"sep_lyr","Марковский М.","Марковский Мартын","Господам членам благородного танцовального собрания : [Стихотворение]","СПб.",NA,1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"712",831,"sep_nar",NA,NA,"Сказка о сыне откупщика, Иване-Найденыше : [В стихах].","М.","Ун. тип",1850,66,19,1,0,0,0,0,0,0,0,0,0,1
"713",832,"col_lyr","Неудачев И.","Неудачев Иосаф","Стихотворения Иосафа Неудачева","Киев","И. Вальнера",1850,99,21,1,0,0,0,0,0,0,0,0,0,1
"714",833,"sep_lyr","Шереметевский П.В.","Шереметевский Петр Васильевич","Новый год. Тысяча восемьсот пятьдесят первый : [Стихотворение]","М.","Кирилова",1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"715",834,"sep_lyr",NA,NA,"""Здесь, где морем вечно льется..."" : [Стихотворение]","М.","Полиц. тип.",1850,2,NA,1,0,0,0,0,0,0,0,0,0,1
"716",835,"sep_nar","Вельтман А.","Вельтман Александр Фомич","Златой и Бела : Чеш. сказка : [В стихах] / Соч. А. Вельтмана.","М.","Полиц. тип.",1850,52,17,1,1,0,0,0,0,0,0,0,0,2
"717",836,"sep_nar","ъ...а Е.К.",NA,"Женитьба царя Михаила Федоровича Романова : [Ист. повесть в стихах] / Соч. Ек. ъ....ой.","СПб.","Крайя",1850,27,26,1,0,0,0,0,0,0,0,0,0,1
"718",837,"sep_lyr","Берг Н.","Берг Николай Васильевич","Фанни Эльсслер : (В день ее отъезда из Москвы) : [Стихотворение].","М.",NA,1850,4,25,1,0,0,0,0,0,0,0,0,0,1
"719",838,"sep_nar","Потапов В.","Потапов Василий Федорович","Кот в сапогах : Рус. нар. сказка в 3 ч. (в стихах) / Соч. В.Ф. Потапова, авт. сказки Мужичок с ноготок, борода с локоток / Переизд.","М.","А. Семена",1850,126,16,1,0,0,0,0,0,0,0,0,0,1
"720",839,"sep_lyr","Попов Г.С.","Попов Гавриил Степанович","К портрету князя Александра Николаевича Голицына, над могилою его в Тавриде : [Стихотворение]","СПб.","Воен. тип.",1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"721",840,"sep_lyr","Зенгбуш П.","Зенгбуш Петр","Господам старшим членам и гостям Московского немецкого бюргер-клуба приветствие... от швейцара Петра Зенгбуша : [Стихотворение]. ... на 1851 год","М.","Ун. тип",1850,7,NA,1,0,0,0,0,0,0,0,0,0,1
"722",841,"sep_lyr","Аксеновский Д.","Аксеновский Дмитрий Андреевич","На крещение его императорского высочества государя великого князя Алексея Александровича 22-го января 1850-го года : [Стихотворение] / Соч. Дмитрия Аксеновского.","СПб.","Иверсена",1850,4,26,1,0,0,0,0,0,0,0,0,0,1
"723",842,"sep_lyr","Попов Г.","Попов Гавриил Степанович","Якову Ивановичу Ростовцову, при праздновании выпуска из Лицея питомца, им определенного Гаврилова 1-го : [Стихотворение]","СПб.","Воен. тип.",1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"724",843,"col_lyr","Севостьянов К.","Севостьянов Константин","Досуги в стихах и прозе бобровского гражданина Константина Севостьянова / П.В.Ф.","М.","И. Смирнова",1850,72,17,1,1,0,0,0,0,0,0,0,0,2
"725",845,"sep_lyr","Гейнике Р.","Гейнике Роберт","На новый... усердное приношение почтенным г.г. членам С.-Петербургского немецкого собрания от преданного им буфетчика Роберта Гейнике … 1851-й год.","СПб.","Крайя",1850,3,NA,1,0,0,0,0,0,0,0,0,0,1
"726",846,"sep_lyr","Полонский С.","Полонский Сергей Андреевич","Стихи на кончину статс-секретаря члена Государственного совета, Василия Яковлевича Ханыкова.","СПб.","Ун. тип",1850,1,NA,1,0,0,0,0,0,0,0,0,0,1
"727",847,"alm_",NA,NA,"Киевлянин / Изд. Михаилом Максимовичем. Кн. 1. Кн. 3. [На 1850 год]","Киев","Ун. тип",1850,218,25,1,1,0,0,1,0,0,0,0,0,3
"728",848,"alm_",NA,NA,"Киевлянин / Изд. Михаилом Максимовичем. Кн. 1. Кн. 2. [На 1841 год]","Киев","Ун. тип",1841,329,25,1,1,0,0,1,0,0,0,0,0,3
"729",849,"sep_lyr","Бём А.","Бём Андрей","Утренняя зоря : Стих к Светлому Христову воскресенью","СПб.","Гинце",1835,8,18,0,1,0,0,0,0,0,0,0,0,1
"730",850,"sep_drama",NA,NA,"Соперники : комедия в одном действии, в стихах Е. И. Шпаковскаго.","СПб.","Праца и К.",1836,48,20,1,1,0,1,0,0,0,0,0,0,3
"731",851,"alm_",NA,NA,"Архангельский историческо-литературный сборник, изданный Флегонтом Вальневым.","СПб.","Фишера",1844,240,17,1,1,0,1,0,1,0,0,1,0,5
"732",852,"alm_",NA,NA,"Золотые цветки, или Собрание басен, мыслей и других мелких стихотворений / [Изд. К. Шрейдер]","СПб.","Гинце",1844,57,9,0,1,0,0,0,0,0,0,0,0,1
"733",853,"sep_drama","Ростопчина Е.","Ростопчина Евдокия Петровна","Нелюдимка : Драма в 5 д / Соч. гр. Е.П. Ростопчиной","М.","Ун. тип",1850,109,24,1,0,0,0,0,0,0,0,1,0,2
"734",854,"alm_",NA,NA,"Новоселье: [альманах]. Часть 3","СПб.","Акад. наук",1846,504,20,0,0,0,1,1,0,0,0,1,0,3
"735",855,"alm_",NA,NA,"Утренняя заря Альманах Владиславлева на 1842 год. 4-й год","СПб.","III Отд. собств. Е.И.В. канц.",1842,372,20,1,1,0,1,1,0,0,0,1,0,5
"736",856,"alm_",NA,NA,"Утренняя заря Альманах Владиславлева на 1843 год. 5-й год","СПб.","III Отд. собств. Е.И.В. канц.",1843,364,20,1,1,0,0,0,0,0,0,0,0,2
"737",857,"sep_lyr",NA,NA,"Его сиятельству графу Карлу Федоровичу Толю апреля 22 дня 1834 года : [Стихи]",NA,NA,1834,4,35,0,0,0,0,0,0,0,0,1,0,1
