"","id","group","author_sign","author_full_name","title","city","publisher","year","pages","size_cm","nlr","rsl","rozanov","us_harvard","cz_slk","lt_vul","pl_bn","pl_buw","ee_ester","fi_sl","spbgu","n_total"
"840",940,"sep_nar",NA,NA,"Купеческий сынок, или следствие неблагоразумного воспитания : Нравственно-сатирический роман","М.","Селивановского",1830,44,18,1,1,0,0,1,0,0,0,0,0,0,3
"841",941,"sep_nar",NA,NA,"Мечислан и Рослана : Русская сказка","СПб.","Смирдина",1831,96,21,1,1,0,0,1,0,0,0,0,1,0,4
"842",942,"sep_nar","Ф. С-в","Соловьев Федор Н.","Могила : Стихотворный рассказ, в 3-х частях. Сочинение Ф. С-ва","М.","Лазаревых",1831,24,14,1,0,0,0,0,0,0,0,0,0,0,1
"843",943,"sep_nar","Ивельев","Великопольский Иван Ермолаевич","Московские минеральные воды : Повесть в стихах : Гл. 1","М.","Степанова",1831,55,18,1,0,1,1,1,0,0,0,0,0,0,4
"844",944,"sep_nar","Вельтман А.","Вельтман Александр Фомич","Муромские леса : Повесть в стихах","М.","Селивановского",1831,68,23,1,1,1,1,0,0,0,0,1,1,0,6
"845",945,"sep_nar","Баратынский Е.","Баратынский Евгений Абрамович","Наложница","М.","Семена",1831,93,15,1,1,1,1,0,0,0,0,0,0,0,4
"846",946,"sep_nar","Подолинский А.","Подолинский Андрей Иванович","Нищий","СПб.","Гинце",1830,45,21,1,1,1,1,1,0,0,0,0,0,1,6
"847",947,"sep_nar",NA,NA,"Нет действий без причин, или следствие отцовской несправедливости : Нравственно-сатирический роман","М.","Решетникова",1830,51,17,1,1,0,0,1,0,0,0,0,1,0,4
"848",948,"sep_nar","Волинад. (Данилова) Н.",NA,"Огин : Повесть Николая Волинад. (Данилова)","СПб.","Байкова",1830,NA,NA,0,0,0,0,1,0,0,0,0,0,1,2
"849",949,"sep_nar","Комисаров Д.Д.","Комисаров Дмитрий Дмитриевич","Пленник Турции / Соч. Дмитрия Д. Комисарова","М.","Лазаревых",1830,24,19,1,1,0,0,1,0,0,0,0,0,0,3
"850",950,"sep_nar","Кобылин Н.","Кобылин Николай Николаевич","Отшельник : Повесть в стихах / Соч. Николая Кобылина","М.","Решетникова",1831,32,22,1,1,0,1,0,0,0,0,0,0,0,3
"851",951,"sep_nar","Н. Ель-нов","Ельчанинов Николай","Повесть страдальца : Соч. Н. Ель-нова и Отрывок и повести Анахорет","М.","Ун. тип",1831,22,21,1,1,0,0,1,0,0,0,0,0,0,3
"852",952,"sep_nar","Орлов И.","Орлов Иван","Пустынники, или жертвы несчастной любви : Повесть в стихах Ивана Орлова : В 2 ч.","М.","Кузнецова",1831,50,23,1,0,0,1,0,0,0,0,0,0,0,2
"853",953,"sep_nar","Покровский М.",NA,"Разбойник : Повесть в стихах / Соч. [Медико-хирург. акад. студента] Матвея Покровского","М.","Лазаревых",1830,67,14,1,1,0,1,1,0,0,0,0,0,0,4
"854",954,"sep_nar","Фомин Н.","Фомин Николай Ильич","Скитающийся странник, или ночной побег приговоренного к эшафоту : Повесть / Соч. Николая Фомина","СПб.","Гинце",1830,29,NA,1,0,1,0,1,0,0,0,0,0,0,3
"855",955,"sep_nar","Ф. С-в","Соловьев Федор Н.","Студент : Стихотворная Повесть / Соч. Ф. С-ва","М.","Лазаревых",1830,41,17,1,0,1,0,0,0,0,0,0,0,0,2
"856",956,"sep_nar","Масальский К.","Масальский Константин Петрович","Терпи казак, атаман будешь : Стихотворная повесть / Изд. 2-е","СПб.","Акад. наук",1830,144,20,1,1,0,0,0,0,0,0,0,0,1,3
"857",957,"sep_nar","Масальский К.","Масальский Константин Петрович","Терпи казак, атаман будешь : Стихотворная повесть / Изд. 3-е","СПб.","Акад. наук",1830,144,20,1,1,1,0,1,0,0,0,0,1,1,6
"858",958,"sep_lyr",NA,NA,"Волшебный раек, или живые картины, в стихах","М.","Степанова",1830,10,12,1,0,0,0,0,0,0,0,0,0,0,1
"859",959,"sep_lyr","Н.Д.","Н.Д.","Дверницкий с своими героями, или национальный дух храбрости поляков : Комическое сочинение","М.","Губ. тип.",1831,15,20,1,0,0,0,0,0,0,0,0,0,0,1
"860",960,"sep_lyr","А.П.","А.П.","Масленица на Москве реке : Шуточное стихотворение А.П.","М.","Семена",1831,15,15,1,1,0,0,0,0,0,0,0,0,0,2
"861",961,"sep_nar","Орлов А.","Орлов Александр Анфимович","Погребение купца, или Два, одно другому противные завещания для наследников : [В стихах] / Соч. Александра Орлова","М.","Степанова",1831,19,21,1,1,0,0,1,0,0,0,0,0,0,3
"862",962,"sep_nar","Орлов А.","Орлов Александр Анфимович","Французская беглянка, или мадам Фено, из Москвы с Кузнецкого моста, в Париже / Соч. Александра Орлова","М.","Ун. тип",1831,16,23,1,1,1,0,0,0,0,0,0,0,0,3
"863",963,"sep_lyr",NA,NA,"Фомин Понедельник : Шуточное стихотворение","М.","Лазаревых",1830,10,17,1,1,0,0,0,0,0,0,0,0,0,2
"864",964,"col_nar","Жуковский В.","Жуковский Василий Андреевич","Баллады и повести : В 2 ч.","СПб.","Главн. штаба",1831,187,23,1,1,1,0,1,0,0,0,1,1,1,7
"865",965,"col_lyr","Рябинин П.П.","Рябинин Петр Петрович","Разбойники, русская баллада, и Изменщица, поэма, стихотворение Петра П. Рябинина","М.","Лазаревых",1830,16,18,1,1,0,1,1,0,0,0,0,0,0,4
"866",966,"sep_nar","Фоминский Ф.","Фоминский Федор","Баллада Светлана и ее жених суженый и ряженый / Соч. Федора Фоминского","М.","Семена",1831,NA,21,1,0,0,0,0,0,0,0,0,0,0,1
"867",967,"sep_lyr",NA,NA,"Ода в честь побед в Азиатской Турции, совершенных знаменитым Главнокомандующим Отдельного Кавказского корпуса графом Иваном Федоровичем Паскевичем-Эриванским","М.","Селивановского",1830,8,25,1,0,0,0,0,0,0,0,0,0,0,1
"868",968,"sep_lyr","Долгорукий В.","Долгорукий Владимир Иванович","Ода по случаю замирения Российской Империи с Оттоманской Портою, сочиненная и поднесенная Его Имп. В. от усердия и душевной преданности кн. Владимиров Долгоруким, Января 18 дня 1830 г.","М.","Ун. тип",1830,10,26,0,1,0,0,0,0,0,0,0,0,0,1
"869",969,"sep_lyr",NA,NA,"Ода на всерадостнейшее, неожиданное прибытие Его В. Гос. Имп. Николая Павловича в Московскую столицу 1830 года, марта 7-го числа во 2-м часу полуночи","М.","Селивановского",1830,16,NA,1,0,0,0,0,0,0,0,0,0,0,1
"870",970,"sep_lyr",NA,NA,"Прощальная песнь, петая воспитанницами Общества Благородных Девиц, при выпуске 1830 года","СПб.","Деп. народн. просвещ.",1830,4,19,1,0,0,0,0,0,0,0,0,0,0,1
"871",971,"sep_lyr","Гурьянов И.","Гурьянов Иван Гаврилович","Радостный глас Москвитянина, при прибытии Гос. Имп. Николая Павловича в Москву, сентября в 29 день, 1830 года, с изъявлением сердечных чувство о предшествовавших сему событиях касательно Холеры / Соч. Ивана Гульянова","М.","Степанова",1830,21,NA,1,0,0,0,0,0,0,0,0,0,0,1
"872",972,"sep_lyr","Петров А.","Петров Алексей","К царю Отцу-Отечества, Николаю I, Московские граждане, в день Его прибытия в первопрестольных град Москву, 1830 года, Сентября 29 дня (по случаю свирепствующей здесь болезни Холеры)","М.","Степанова",1830,6,NA,1,0,0,0,0,0,0,0,0,0,0,1
"873",973,"sep_lyr",NA,NA,"Глас Московских жителей на всерадостное прибытие в Москву Имп. Николая Первого","М.","Семена",1830,6,NA,1,0,0,0,0,0,0,0,0,0,0,1
"874",974,"sep_lyr",NA,"Шипулинский Владимир Кузьмич","Шесть элегических стихотворений","СПб.","Штаба отд. корп. внутр. стражи",1831,20,16,1,1,0,1,0,0,0,0,0,0,1,4
"875",975,"sep_lyr","Горбачев И.","Горбачев Иван","На смерть Иванюковой в Нежине / Соч. Ивана Горбачева","СПб.","Штаба отд. корп. внутр. стражи",1831,6,21,1,0,0,0,1,0,0,0,0,0,0,2
"876",976,"col_lyr","Мерзляков А.","Мерзляков Алексей Федорович","Песни и романсы","М.","Селивановского",1830,110,17,1,1,1,0,0,1,0,0,0,1,1,6
"877",977,"almanac","Пуговишников А., Соболев П. (изд.)","Пуговишников Александр Михайлович, Соболев П.","Феномен, альманах на 1832 год","М.","Кн. Львова",1832,88,14,1,1,0,0,0,0,0,0,0,1,0,3
